"VCMAX25__06","SLA__06","LEAFAGECRIT__06","RS_SCALE","HYDROL_HUMCSTE__06","SOIL_Q10","Noise","NEEt_noise_rmsd","NEEt_noise_sink","NEEt_noise_springslope","NEEt_noise_autumnslope","NEEt_noise_initial_stocks","fluxlat_noise_rmsd","fluxlat_noise_peak","fluxlat_noise_springslope","fluxlat_noise_autumnslope"
0.353082822657944,0.329251347730557,0.866186489883278,-0.679644373999465,-0.8530335326546,0.192074319414262,-0.038079014615129,0.619546035300183,-6.22175088114474,-6.77228160525256,1.99899142362795,1.67696539319877,7.15442179169471,106.719208526611,56.5295066114395,-24.2914997679786
-0.929511522652493,0.0431392529890651,-0.322801552003338,-0.751439104078426,-0.349412337965554,0.132697261670338,0.0237021425461482,1.0133670030713,-2.65432300774989,-3.77933069212421,1.53923320143984,1.80325360961433,9.46678850278006,85.9041427188449,36.8563238518212,-24.2084321379598
-0.261383341891425,-0.987657089385071,-0.681628988168779,-0.286334176991312,0.400848645029501,-0.0110101103339166,0.0335317396778953,1.81903062102012,-1.8241651961273,-3.22310944511943,0.881823806613318,2.16060689017468,12.2943788196447,80.6718759536743,39.6470141981238,-18.0007916487417
0.0820644054827946,-0.645542738870496,0.487945098208175,-0.981031464900644,-0.116123082204944,-0.467922888164009,0.0522554290944859,1.1146654506908,-3.91447959769948,-5.45168567645819,2.51441137320803,3.84035244605911,11.6347407694885,98.0606098598904,46.9163585073204,-20.134264400705
-0.880075195028136,0.544343782167527,-0.459266162033947,0.571323499238739,0.0866859547705168,-0.56265559743735,-0.0373758547960699,1.53301211715314,-3.07988592467154,-4.97015737825149,1.79186048321479,4.34380629176303,6.21494232851277,93.2738290574815,50.375975710474,-26.1766513494416
0.624838387039268,-0.419204004574567,0.00674450193487464,-0.440065460456979,0.0274358247850268,0.914403718341851,0.12614969441215,1.02200960998194,-6.74919106980724,-6.37584776633488,1.66954276486751,0.7212327715024,6.70524499070345,111.555015330844,60.4420631298455,-25.19639372374
0.0174778777928579,-0.580549554433674,-0.547610392705316,0.333163162604684,-0.966399437725721,0.792983945259558,0.0343458216123682,0.58024741017053,-4.86558756324257,-5.05850465659492,1.28292523272976,0.827657705622187,4.78287635555428,98.8170172585381,57.7103822776066,-25.5894420187832
-0.744524363472703,0.225089245409306,0.984761243575208,-0.23511846243803,0.527902948603566,-0.222859508579686,-0.0125017011915755,0.784305634945111,-3.45172799473403,-4.81805255056198,2.15778335832125,2.8205842614625,5.08240758636238,94.7197746064928,47.5462218257689,-27.9247967586295
0.541415511674824,0.0637538460349398,-0.907350853462482,0.88873648002655,0.448456685790526,-0.0880744251023445,-0.00643030045204081,1.06974042276117,-6.72859086658718,-7.56870418301626,1.45463682713304,2.38332432281823,6.78108994593809,105.991312747531,71.2831907091603,-24.5455735332222
-0.451654176649061,-0.0546126942859874,-0.199455990079081,0.454023716860406,0.697840869071938,0.868126582465179,-0.0393672156064976,0.533577043869478,-4.74147446777351,-4.89659186436667,1.32519606937328,0.760961876449073,4.08776184172247,97.2874455981784,56.1109115823622,-25.5815554097818
-0.200448221926178,-0.287677439107072,0.563798536590877,0.916671343236452,0.243155351950831,-0.760336932792727,0.0191473506571352,1.62906317402597,-4.29170267470909,-6.22147832797348,3.07955758102798,5.58218114783813,3.55571643437439,102.709441333347,60.5367764243516,-29.5648687959828
